stateCode,stateNameEnglish,localBodyCode,localBodyNameEnglish,localBodyTypeName,pincode
22,Chhattisgarh,253156,Dondi,"Town Panchayat",491230
22,Chhattisgarh,250628,Dongargarh,Municipality,491445
22,Chhattisgarh,265121,Farasgaon,"Town Panchayat",494228
22,Chhattisgarh,301920,Ghumka,"Town Panchayat",491444
22,Chhattisgarh,250649,"Gobra Nawapara",Municipality,493881
22,Chhattisgarh,253154,Gunderdehi,"Town Panchayat",491223
22,Chhattisgarh,253284,Jaijaipur,"Town Panchayat",495690
22,Chhattisgarh,253115,Jarhi,"Town Panchayat",497235
22,Chhattisgarh,250582,Jhagrakhand,"Town Panchayat",497446
22,Chhattisgarh,250597,Katghora,Municipality,495445
22,Chhattisgarh,301834,Kusmi,"Town Panchayat",497224
22,Chhattisgarh,253118,Kusmi,"Town Panchayat",497224
22,Chhattisgarh,253184,Lavan,"Town Panchayat",493526
22,Chhattisgarh,250611,Lormi,Municipality,495115
22,Chhattisgarh,253108,Magarlod,"Town Panchayat",493662
22,Chhattisgarh,301513,Marwahi,"Town Panchayat",495118
22,Chhattisgarh,250602,"Naila Janjgir",Municipality,495668
22,Chhattisgarh,253283,Nawagarh,"Town Panchayat",491337
22,Chhattisgarh,301512,Pamgarh,"Town Panchayat",495554
22,Chhattisgarh,250591,Pathalgaon,Municipality,496118
22,Chhattisgarh,301809,Patna,"Town Panchayat",497331
22,Chhattisgarh,250660,Pithora,"Town Panchayat",493551
22,Chhattisgarh,253123,Pratappur,"Town Panchayat",497223
22,Chhattisgarh,250594,Raigarh,"Municipal Corporations",496001
22,Chhattisgarh,253117,Rajpur,"Town Panchayat",497118
22,Chhattisgarh,250583,Ramanujganj,Municipality,497220
22,Chhattisgarh,296874,Risali,"Municipal Corporations",490006
22,Chhattisgarh,298990,Samoda,"Town Panchayat",493441
22,Chhattisgarh,250657,"Tilda Newra",Municipality,493114
23,"Madhya Pradesh",250858,Agar,Municipality,465441
23,"Madhya Pradesh",250749,Ajaygarh,"Town Panchayat",488220
23,"Madhya Pradesh",250882,Alirajpur,Municipality,457887
23,"Madhya Pradesh",250719,Aron,"Town Panchayat",473101
23,"Madhya Pradesh",250715,Ashoknagar,Municipality,473331
23,"Madhya Pradesh",250744,"Bada -Malhera","Town Panchayat",471311
23,"Madhya Pradesh",250838,Badawada,"Town Panchayat",457226
23,"Madhya Pradesh",251041,Baihar,"Town Panchayat",481111
23,"Madhya Pradesh",297114,Bandri,"Town Panchayat",470442
23,"Madhya Pradesh",250962,Bareli,"Town Panchayat",464668
23,"Madhya Pradesh",300395,Bargawan,"Town Panchayat",486886
23,"Madhya Pradesh",250978,Barhi,"Town Panchayat",483770
23,"Madhya Pradesh",250978,Barhi,"Town Panchayat",477566
23,"Madhya Pradesh",300085,Barodiyakalan,"Town Panchayat",470441
23,"Madhya Pradesh",250907,Barwaha,Municipality,451115
23,"Madhya Pradesh",250957,Begamganj,Municipality,464881
23,"Madhya Pradesh",250805,Beohari,"Town Panchayat",484774
23,"Madhya Pradesh",248070,"Betul Bazar","Town Panchayat",460004
23,"Madhya Pradesh",250964,Bhainsdehi,"Town Panchayat",460220
23,"Madhya Pradesh",250946,Bhopal,"Municipal Corporations",462002
23,"Madhya Pradesh",250946,Bhopal,"Municipal Corporations",462033
23,"Madhya Pradesh",250946,Bhopal,"Municipal Corporations",462036
23,"Madhya Pradesh",250946,Bhopal,"Municipal Corporations",462011
23,"Madhya Pradesh",250946,Bhopal,"Municipal Corporations",462042
23,"Madhya Pradesh",250946,Bhopal,"Municipal Corporations",462044
23,"Madhya Pradesh",250808,Burhar,"Town Panchayat",484110
23,"Madhya Pradesh",263218,Chicholi,"Town Panchayat",460330
23,"Madhya Pradesh",250693,Daboh,"Town Panchayat",477447
23,"Madhya Pradesh",250896,Depalpur,"Town Panchayat",455111
23,"Madhya Pradesh",250893,"Dhamnod Ratlam","Town Panchayat",457001
23,"Madhya Pradesh",298927,Dola,"Town Panchayat",484446
23,"Madhya Pradesh",298928,"Doomar Kachhar","Town Panchayat",484446
23,"Madhya Pradesh",250739,"Garhi -Malhara","Town Panchayat",471411
23,"Madhya Pradesh",250831,Garoth,"Town Panchayat",458880
23,"Madhya Pradesh",298919,Ghodadongri,"Town Panchayat",460443
23,"Madhya Pradesh",250686,Gormi,"Town Panchayat",477660
23,"Madhya Pradesh",250694,Gwalior,"Municipal Corporations",474020
23,"Madhya Pradesh",250694,Gwalior,"Municipal Corporations",474008
23,"Madhya Pradesh",250694,Gwalior,"Municipal Corporations",474002
23,"Madhya Pradesh",250694,Gwalior,"Municipal Corporations",474003
23,"Madhya Pradesh",250694,Gwalior,"Municipal Corporations",474004
23,"Madhya Pradesh",250694,Gwalior,"Municipal Corporations",474006
23,"Madhya Pradesh",250900,Hatod,"Town Panchayat",453111
23,"Madhya Pradesh",250773,Hindoria,"Town Panchayat",470771
23,"Madhya Pradesh",250702,Indergarh,"Town Panchayat",475675
23,"Madhya Pradesh",250901,Indore,"Municipal Corporations",452012
23,"Madhya Pradesh",290257,Jatara,"Town Panchayat",472118
23,"Madhya Pradesh",250948,Jawar,"Town Panchayat",466221
23,"Madhya Pradesh",250879,Jhabua,Municipality,457661
23,"Madhya Pradesh",250859,Kanad,"Town Panchayat",465230
23,"Madhya Pradesh",250868,Kannod,"Town Panchayat",455111
23,"Madhya Pradesh",300387,Karrapur,"Town Panchayat",470337
23,"Madhya Pradesh",250911,Kasrawad,"Town Panchayat",451228
23,"Madhya Pradesh",251035,"Katangi Jabalpur","Town Panchayat",483105
23,"Madhya Pradesh",253193,Kotma,Municipality,484334
23,"Madhya Pradesh",250718,Kumbhraj,"Town Panchayat",473222
23,"Madhya Pradesh",250735,"Lavkush Nagar","Town Panchayat",471515
23,"Madhya Pradesh",263205,Makdon,"Town Panchayat",456668
23,"Madhya Pradesh",250861,Maksi,"Town Panchayat",465106
23,"Madhya Pradesh",250826,Manasa,"Town Panchayat",466331
23,"Madhya Pradesh",250892,Manawar,Municipality,454446
23,"Madhya Pradesh",250889,Mandav,"Town Panchayat",455111
23,"Madhya Pradesh",250796,Mauganj,"Town Panchayat",486331
23,"Madhya Pradesh",250905,Mhowgaon,"Town Panchayat",453441
23,"Madhya Pradesh",250677,Morena,"Municipal Corporations",476001
23,"Madhya Pradesh",250842,Namli,"Town Panchayat",457222
23,"Madhya Pradesh",250974,Narmadapuram,Municipality,461116
23,"Madhya Pradesh",251001,Narsimhapur,Municipality,487001
23,"Madhya Pradesh",250823,Neemuch,Municipality,458441
23,"Madhya Pradesh",293819,"New Ramnagar","Town Panchayat",485881
23,"Madhya Pradesh",251018,"Newton Chikhli Kalan","Town Panchayat",480557
23,"Madhya Pradesh",297118,"Niwali Bujurg","Town Panchayat",451770
23,"Madhya Pradesh",250921,Omkareshwar,"Town Panchayat",450554
23,"Madhya Pradesh",250802,Pali,Municipality,484551
23,"Madhya Pradesh",293826,Patera,"Town Panchayat",470772
23,"Madhya Pradesh",250772,Patharia,"Town Panchayat",470666
23,"Madhya Pradesh",250977,Pipariya,Municipality,461775
23,"Madhya Pradesh",289710,Pohari,"Town Panchayat",473775
23,"Madhya Pradesh",250955,Raisen,Municipality,464551
23,"Madhya Pradesh",250885,Rajgarh,Municipality,465661
23,"Madhya Pradesh",250825,Rampura,"Town Panchayat",458118
23,"Madhya Pradesh",248067,"Rampur Naikin","Town Panchayat",486775
23,"Madhya Pradesh",298921,Rannod,"Town Panchayat",473781
23,"Madhya Pradesh",250904,Rau,"Town Panchayat",453331
23,"Madhya Pradesh",298923,Roun,"Town Panchayat",476335
23,"Madhya Pradesh",250841,Sailana,"Town Panchayat",457550
23,"Madhya Pradesh",293820,Salichauka,"Town Panchayat",487881
23,"Madhya Pradesh",250781,Satna,"Municipal Corporations",485001
23,"Madhya Pradesh",250898,Sawer,"Town Panchayat",455111
23,"Madhya Pradesh",251033,Seoni,Municipality,480661
23,"Madhya Pradesh",262977,Shadora,"Town Panchayat",473330
23,"Madhya Pradesh",250986,"Shahpura Dindori","Town Panchayat",481990
23,"Madhya Pradesh",250926,"Shahpur Burhanpur","Town Panchayat",450445
23,"Madhya Pradesh",250860,Shajapur,Municipality,465001
23,"Madhya Pradesh",250862,Shujalpur,Municipality,465333
23,"Madhya Pradesh",250983,Sihora,Municipality,487441
23,"Madhya Pradesh",250850,Tarana,"Town Panchayat",456665
23,"Madhya Pradesh",290285,Tikamgarh,Municipality,472001
23,"Madhya Pradesh",250783,Unchahara,"Town Panchayat",485661
23,"Madhya Pradesh",250847,Unhel,"Town Panchayat",456221
23,"Madhya Pradesh",250944,Vidisha,Municipality,464001
19,"West Bengal",250175,Baidyabati,Municipality,712204
19,"West Bengal",250141,Baranagar,Municipality,700035
19,"West Bengal",250132,Barrackpur,Municipality,700122
19,"West Bengal",250132,Barrackpur,Municipality,700123
19,"West Bengal",250132,Barrackpur,Municipality,700120
19,"West Bengal",249999,Berhampore,Municipality,742101
19,"West Bengal",250173,Bhadreswar,Municipality,712124
19,"West Bengal",250173,Bhadreswar,Municipality,712125
19,"West Bengal",250145,Bidhannagar,"Municipal Corporations",700052
19,"West Bengal",250145,Bidhannagar,"Municipal Corporations",700064
19,"West Bengal",250145,Bidhannagar,"Municipal Corporations",700159
19,"West Bengal",289244,Buniadpur,Municipality,733121
19,"West Bengal",250038,Burdwan,Municipality,713101
19,"West Bengal",250103,Chakdaha,Municipality,741222
19,"West Bengal",250174,Champdany,Municipality,712222
19,"West Bengal",249985,Dalkhola,Municipality,733201
19,"West Bengal",250305,"Diamond Harbour",Municipality,743331
19,"West Bengal",250143,"Dum Dum",Municipality,700028
19,"West Bengal",250143,"Dum Dum",Municipality,700081
19,"West Bengal",250143,"Dum Dum",Municipality,700079
19,"West Bengal",250235,Egra,Municipality,721429
19,"West Bengal",249991,"English Bazar",Municipality,732101
19,"West Bengal",299774,Falakata,Municipality,735211
19,"West Bengal",250234,Haldia,Municipality,721607
19,"West Bengal",273006,Haringhata,Municipality,741252
19,"West Bengal",250171,"Hooghly Chinsurah",Municipality,712101
19,"West Bengal",250247,Howrah,"Municipal Corporations",711104
19,"West Bengal",250247,Howrah,"Municipal Corporations",711103
19,"West Bengal",250247,Howrah,"Municipal Corporations",711114
19,"West Bengal",250247,Howrah,"Municipal Corporations",711107
19,"West Bengal",249982,Islampore,Municipality,733202
19,"West Bengal",250214,Jhalda,Municipality,723202
19,"West Bengal",249984,Kaliaganj,Municipality,733129
19,"West Bengal",249947,Kalimpong,Municipality,734301
19,"West Bengal",250104,Kalyani,Municipality,741235
19,"West Bengal",250140,Kamarhati,Municipality,700083
19,"West Bengal",250140,Kamarhati,Municipality,700076
19,"West Bengal",250140,Kamarhati,Municipality,700058
19,"West Bengal",250232,Kharagpur,Municipality,721306
19,"West Bengal",250232,Kharagpur,Municipality,721302
19,"West Bengal",250232,Kharagpur,Municipality,721301
19,"West Bengal",250228,Kharar,Municipality,721222
19,"West Bengal",250137,Khardah,Municipality,700118
19,"West Bengal",250299,Kolkata,"Municipal Corporations",700108
19,"West Bengal",250299,Kolkata,"Municipal Corporations",700010
19,"West Bengal",249949,Kurseong,Municipality,734203
19,"West Bengal",301103,Maynaguri,Municipality,735224
19,"West Bengal",249948,Mirik,"Notified Area Council",734214
19,"West Bengal",249998,Murshidabad,Municipality,742160
19,"West Bengal",250124,Naihati,Municipality,743135
19,"West Bengal",250131,"North Barrackpore",Municipality,743122
19,"West Bengal",250131,"North Barrackpore",Municipality,743144
19,"West Bengal",250131,"North Barrackpore",Municipality,700120
19,"West Bengal",249990,"Old Malda",Municipality,732142
19,"West Bengal",250138,Panihati,Municipality,700110
19,"West Bengal",250138,Panihati,Municipality,700114
19,"West Bengal",250215,Purulia,Municipality,723101
19,"West Bengal",250025,Sainthia,Municipality,731234
19,"West Bengal",250176,Serampore,Municipality,712201
19,"West Bengal",250208,Sonamukhi,Municipality,722207
19,"West Bengal",250144,"South Dum Dum",Municipality,700074
19,"West Bengal",250026,Suri,Municipality,731103
19,"West Bengal",250098,Taherpur,"Notified Area Council",741159
19,"West Bengal",250248,Uluberia,Municipality,711310
19,"West Bengal",250248,Uluberia,Municipality,711308
19,"West Bengal",250179,"Uttarpara Kotrung",Municipality,712233
20,Jharkhand,253166,Adityapur,"Municipal Corporations",831013
20,Jharkhand,248049,Deoghar,"Municipal Corporations",815351
20,Jharkhand,250378,Dhanbad,"Municipal Corporations",828130
20,Jharkhand,250378,Dhanbad,"Municipal Corporations",826007
20,Jharkhand,250378,Dhanbad,"Municipal Corporations",828111
20,Jharkhand,248128,Garhwa,Municipality,814101
20,Jharkhand,248128,Garhwa,Municipality,822114
20,Jharkhand,250323,Hussainabad,"Town Panchayat",814112
20,Jharkhand,250323,Hussainabad,"Town Panchayat",822116
20,Jharkhand,250435,Jugsalai,Municipality,814101
20,Jharkhand,250435,Jugsalai,Municipality,831003
20,Jharkhand,250414,Khunti,"Town Panchayat",835210
20,Jharkhand,248137,Lohardaga,Municipality,814101
20,Jharkhand,300370,"Mahagama Municipal Corporation","Town Panchayat",814154
20,Jharkhand,253228,Manjhiaon,"Town Panchayat",822134
20,Jharkhand,248135,Mihijam,Municipality,814101
20,Jharkhand,274815,"Nagar Untari Nagar Panchayat","Town Panchayat",822121
20,Jharkhand,248052,Sahibganj,Municipality,816109
20,Jharkhand,248138,Simdega,Municipality,814101
21,Odisha,250500,Banki,"Notified Area Council",754008
21,Odisha,250469,Barbil,Municipality,758035
21,Odisha,250489,Basudebpur,Municipality,756125
21,Odisha,250543,Berhampur,"Municipal Corporations",760011
21,Odisha,250520,Bhubaneswar,"Municipal Corporations",751001
21,Odisha,250520,Bhubaneswar,"Municipal Corporations",751012
21,Odisha,250520,Bhubaneswar,"Municipal Corporations",751017
21,Odisha,250520,Bhubaneswar,"Municipal Corporations",751019
21,Odisha,250520,Bhubaneswar,"Municipal Corporations",751021
21,Odisha,250520,Bhubaneswar,"Municipal Corporations",751022
21,Odisha,250520,Bhubaneswar,"Municipal Corporations",751030
21,Odisha,250462,Biramitrapur,Municipality,770033
21,Odisha,263000,Champua,"Notified Area Council",758041
21,Odisha,250540,Chikiti,"Notified Area Council",761010
21,Odisha,250501,Cuttack,"Municipal Corporations",753001
21,Odisha,250538,Ganjam,"Notified Area Council",761026
21,Odisha,250563,Gudari,"Notified Area Council",765026
21,Odisha,250503,Jajapur,Municipality,755001
21,Odisha,250480,Karanjia,"Notified Area Council",757037
21,Odisha,250532,Kavisurjyanagar,"Notified Area Council",761104
21,Odisha,250559,Kesinga,"Notified Area Council",766012
21,Odisha,250535,Khalikote,"Notified Area Council",761030
21,Odisha,250514,Khordha,Municipality,752055
21,Odisha,250569,Nabarangapur,Municipality,764059
21,Odisha,263324,Paradeep,Municipality,754142
21,Odisha,250544,Paralakhemundi,Municipality,761200
21,Odisha,250554,Patnagarh,"Notified Area Council",767025
21,Odisha,250521,Pipili,"Notified Area Council",752104
21,Odisha,250524,Puri,Municipality,752003
21,Odisha,250531,Purusottampur,"Notified Area Council",761018
21,Odisha,250459,Rajagangapur,Municipality,770017
21,Odisha,262994,Ranapur,"Notified Area Council",752026
21,Odisha,250467,Raurkela,"Municipal Corporations",769012
21,Odisha,250467,Raurkela,"Municipal Corporations",769010
21,Odisha,250467,Raurkela,"Municipal Corporations",769008
21,Odisha,250565,Rayagada,Municipality,765001
21,Odisha,253100,Sambalpur,"Municipal Corporations",768018
21,Odisha,253100,Sambalpur,"Municipal Corporations",768019
21,Odisha,253100,Sambalpur,"Municipal Corporations",768002
21,Odisha,253100,Sambalpur,"Municipal Corporations",768003
21,Odisha,250550,Sonapur,Municipality,767017
21,Odisha,250458,Sundargarh,Municipality,770001
21,Odisha,250528,Surada,"Notified Area Council",761108
21,Odisha,250502,Vyasanagar,Municipality,755019
10,Bihar,299227,Alamnagar,"Town Panchayat",852219
10,Bihar,249562,Bagaha,Municipality,845101
10,Bihar,277136,Balia,Municipality,851211
10,Bihar,276406,Barsoi,"Town Panchayat",855102
10,Bihar,249661,Behea,"Town Panchayat",802152
10,Bihar,299176,Bihta,Municipality,801103
10,Bihar,249668,Bikramganj,Municipality,802212
10,Bihar,301284,Biraul,"Town Panchayat",847105
10,Bihar,300565,Bounsi,"Town Panchayat",813104
10,Bihar,249571,Chakia,Municipality,845412
10,Bihar,249586,Forbesganj,Municipality,854318
10,Bihar,276429,Harnaut,"Town Panchayat",803110
10,Bihar,299133,Hasanpura,"Town Panchayat",841226
10,Bihar,299186,Imamganj,"Town Panchayat",824206
10,Bihar,300547,Itarhi,"Town Panchayat",802123
10,Bihar,249578,Jainagar,"Town Panchayat",847226
10,Bihar,300557,Jankinagar,"Town Panchayat",854102
10,Bihar,299162,Kahra,"Town Panchayat",852202
10,Bihar,249604,Kataiya,"Town Panchayat",841226
10,Bihar,249595,Katihar,"Municipal Corporations",854106
10,Bihar,249649,Khagaul,Municipality,801105
10,Bihar,299187,Khizarsarai,"Town Panchayat",824233
10,Bihar,249667,Koath,"Town Panchayat",802216
10,Bihar,249660,Koilwar,"Town Panchayat",802160
10,Bihar,299204,Kudra,"Town Panchayat",821108
10,Bihar,249639,Lakhisarai,Municipality,811311
10,Bihar,249579,Madhubani,"Municipal Corporations",847211
10,Bihar,249618,Mahnar,Municipality,844506
10,Bihar,299156,Manjhi,"Town Panchayat",841313
10,Bihar,277128,Mehsi,"Town Panchayat",845426
10,Bihar,249657,Mokama,Municipality,803302
10,Bihar,249634,Munger,"Municipal Corporations",811201
10,Bihar,249598,Murliganj,"Town Panchayat",852122
10,Bihar,276646,Nasriganj,"Town Panchayat",821310
10,Bihar,276645,Naubatpur,"Town Panchayat",801109
10,Bihar,249582,Nirmali,"Town Panchayat",847452
10,Bihar,277127,"Pakri Dayal","Town Panchayat",845428
10,Bihar,299205,Paliganj,"Town Panchayat",801110
10,Bihar,265437,"Parsa Bazar","Town Panchayat",841219
10,Bihar,249650,Patna,"Municipal Corporations",800004
10,Bihar,249650,Patna,"Municipal Corporations",800006
10,Bihar,249650,Patna,"Municipal Corporations",800011
10,Bihar,249650,Patna,"Municipal Corporations",800021
10,Bihar,249650,Patna,"Municipal Corporations",801507
10,Bihar,249560,Ramnagar,"Town Panchayat",845103
10,Bihar,249560,Ramnagar,"Town Panchayat",845106
10,Bihar,301296,ROHTAS,"Town Panchayat",821311
10,Bihar,300550,Sangrampur,"Town Panchayat",813212
10,Bihar,249670,Sasaram,"Municipal Corporations",821115
10,Bihar,249658,Shahpur,"Town Panchayat",841226
10,Bihar,299229,"Shahpur Patori",Municipality,848504
10,Bihar,249646,Silao,"Town Panchayat",803117
10,Bihar,299195,Singhia,"Town Panchayat",848209
10,Bihar,249615,Sonepur,Municipality,841101
10,Bihar,299163,"Sour Bazar","Town Panchayat",852221
10,Bihar,299148,Suryagadha,Municipality,811106
10,Bihar,277130,Teghara,Municipality,851133
10,Bihar,249679,Tekari,Municipality,824236
10,Bihar,299226,Udakishunganj,Municipality,852220
10,Bihar,249685,Warisaliganj,Municipality,803109
11,Sikkim,249694,"Gangtok (M Corp.)","Municipal Corporations",737101
11,Sikkim,249692,"Namchi Municipal Council",Municipality,737126
1,"Jammu And Kashmir",248194,"Jammu Municipal Corporation","Municipal Corporations",180007
1,"Jammu And Kashmir",248172,"Municipal Committee Achabal",Municipality,192201
1,"Jammu And Kashmir",296990,"Municipal Committee Ashmuqam",Municipality,192125
1,"Jammu And Kashmir",276585,"Municipal Committee Basohli",Municipality,184202
1,"Jammu And Kashmir",248197,"Municipal Committee Bishnah",Municipality,181132
1,"Jammu And Kashmir",253136,"Municipal Committee Chadoora",Municipality,191113
1,"Jammu And Kashmir",248160,"Municipal Committee Khansahib",Municipality,191112
1,"Jammu And Kashmir",248163,"Municipal Committee Khrew",Municipality,191103
1,"Jammu And Kashmir",248170,"Municipal Committee Mattan",Municipality,192125
1,"Jammu And Kashmir",276586,"Municipal Committee Parole",Municipality,184151
1,"Jammu And Kashmir",248203,"Municipal Committee Ramgarh",Municipality,181141
1,"Jammu And Kashmir",296991,"Municipal Committee Seer Hamdan",Municipality,192129
1,"Jammu And Kashmir",248187,"Municipal Committee Thanamandi",Municipality,185212
1,"Jammu And Kashmir",248201,"Municipal Committee Vijaypur",Municipality,184120
1,"Jammu And Kashmir",248171,"Municipal Council Anantnag","Notified Area Council",192101
1,"Jammu And Kashmir",248174,"Municipal Council Kulgam","Notified Area Council",192231
1,"Jammu And Kashmir",248042,"Municipal Council Poonch","Notified Area Council",185101
1,"Jammu And Kashmir",248166,"Municipal Council Pulwama","Notified Area Council",192301
1,"Jammu And Kashmir",248156,"Srinagar Municipal Corporation","Municipal Corporations",190010
1,"Jammu And Kashmir",248156,"Srinagar Municipal Corporation","Municipal Corporations",190009
1,"Jammu And Kashmir",248156,"Srinagar Municipal Corporation","Municipal Corporations",190007
1,"Jammu And Kashmir",248156,"Srinagar Municipal Corporation","Municipal Corporations",190015
2,"Himachal Pradesh",274797,Baijnath-Paprola,"Town Panchayat",176125
2,"Himachal Pradesh",248239,Bilaspur,Municipality,174001
2,"Himachal Pradesh",248046,Chamba,Municipality,176310
2,"Himachal Pradesh",276627,Chowari,"Town Panchayat",176302
2,"Himachal Pradesh",248231,Daulatpur,"Town Panchayat",177204
2,"Himachal Pradesh",248251,Jubbal,"Town Panchayat",171205
2,"Himachal Pradesh",297010,Kandaghat,"Town Panchayat",173215
2,"Himachal Pradesh",276625,Karsog,"Town Panchayat",175011
2,"Himachal Pradesh",248234,"Mehatpur Basdehra",Municipality,174315
2,"Himachal Pradesh",248228,Nadaun,"Town Panchayat",177033
2,"Himachal Pradesh",248043,Nahan,Municipality,173212
2,"Himachal Pradesh",248238,"Naina Devi",Municipality,174310
2,"Himachal Pradesh",297011,Nirmand,"Town Panchayat",172023
2,"Himachal Pradesh",248217,Palampur,"Municipal Corporations",176061
2,"Himachal Pradesh",297015,Shahpur,"Town Panchayat",176206
2,"Himachal Pradesh",248224,Sundernagar,Municipality,175002
2,"Himachal Pradesh",248247,Suni,"Town Panchayat",171301
2,"Himachal Pradesh",248249,Theog,Municipality,171201
2,"Himachal Pradesh",248233,Una,Municipality,174303
3,Punjab,248294,Adampur,Municipality,144102
3,Punjab,299458,"Adda Devigarh","Town Panchayat",147111
3,Punjab,248382,Ahmedgarh,Municipality,148021
3,Punjab,248330,Amloh,Municipality,147203
3,Punjab,248367,Bathinda,"Municipal Corporations",151005
3,Punjab,261762,Bhadson,"Town Panchayat",147202
3,Punjab,248405,"Dera Bassi",Municipality,140507
3,Punjab,248262,Dhariwal,Municipality,143519
3,Punjab,248360,Faridkot,Municipality,151203
3,Punjab,248402,Ghanaur,"Town Panchayat",140702
3,Punjab,248357,Giddarbaha,Municipality,152101
3,Punjab,248379,Handiaya,"Town Panchayat",148107
3,Punjab,248343,Jagraon,Municipality,142026
3,Punjab,248362,Jaitu,Municipality,151202
3,Punjab,248296,Jalandhar,"Municipal Corporations",144027
3,Punjab,248276,Khemkaran,"Town Panchayat",143419
3,Punjab,260782,"Kot Shamir","Town Panchayat",151511
3,Punjab,277203,Lalru,Municipality,140501
3,Punjab,248287,"Lohian Khas","Town Panchayat",144629
3,Punjab,248338,Ludhiana,"Municipal Corporations",141001
3,Punjab,248335,Maloud,"Town Panchayat",141119
3,Punjab,248356,Malout,Municipality,152107
3,Punjab,277197,Mamdot,"Town Panchayat",152023
3,Punjab,248371,Maur,Municipality,151509
3,Punjab,248347,Moga,"Municipal Corporations",142001
3,Punjab,248320,Morinda,Municipality,140101
3,Punjab,277196,Nangal,Municipality,140126
3,Punjab,277196,Nangal,Municipality,140125
3,Punjab,248277,Patti,Municipality,143416
3,Punjab,248286,Phagwara,"Municipal Corporations",144401
3,Punjab,248293,Phillaur,Municipality,144410
3,Punjab,248278,Rayya,Municipality,143412
3,Punjab,248325,"S.A.S.Nagar - Mohali","Municipal Corporations",160071
3,Punjab,248325,"S.A.S.Nagar - Mohali","Municipal Corporations",160059
3,Punjab,248325,"S.A.S.Nagar - Mohali","Municipal Corporations",160055
3,Punjab,253124,"Talwandi Sabo","Town Panchayat",151302
3,Punjab,248349,Zira,Municipality,142047
4,Chandigarh,276386,Chandigarh,"Municipal Corporations",160014
4,Chandigarh,276386,Chandigarh,"Municipal Corporations",160017
4,Chandigarh,276386,Chandigarh,"Municipal Corporations",160022
4,Chandigarh,276386,Chandigarh,"Municipal Corporations",160036
4,Chandigarh,276386,Chandigarh,"Municipal Corporations",160043
5,Uttarakhand,248410,Barahat-Uttarkashi,Municipality,249193
5,Uttarakhand,248456,Bhimtal,Municipality,263136
5,Uttarakhand,277163,Chamiyala,"Town Panchayat",249125
5,Uttarakhand,248414,"Chamoli Gopeshwar",Municipality,246424
5,Uttarakhand,262842,Chiniyalisaur,Municipality,249196
5,Uttarakhand,248421,Devprayag,Municipality,249301
5,Uttarakhand,299524,Dhandera,"Town Panchayat",247667
5,Uttarakhand,248433,Doiwala,Municipality,248140
5,Uttarakhand,260112,Gairsain,"Town Panchayat",246428
5,Uttarakhand,277164,Gaja,"Town Panchayat",249146
5,Uttarakhand,262883,Gangolihat,Municipality,262522
5,Uttarakhand,299525,Garud,"Town Panchayat",263641
5,Uttarakhand,248463,Kashipur,"Municipal Corporations",244713
5,Uttarakhand,248486,Laksar,Municipality,247667
5,Uttarakhand,248486,Laksar,Municipality,247663
5,Uttarakhand,248460,Lalkuan,"Town Panchayat",262402
5,Uttarakhand,299527,Lalpur,"Town Panchayat",263148
5,Uttarakhand,277183,Lambgaon,"Town Panchayat",249165
5,Uttarakhand,248483,Landhaura,"Town Panchayat",247664
5,Uttarakhand,301877,Pati,"Town Panchayat",262561
5,Uttarakhand,276459,Pipalkoti,"Town Panchayat",246472
5,Uttarakhand,275670,"Piran Kaliyar","Town Panchayat",247667
5,Uttarakhand,277190,"Ranikhet Chiliyanaula",Municipality,263645
6,Haryana,290431,"Ambala Sadar","Notified Area Council",133001
6,Haryana,248585,Faridabad,"Municipal Corporations",121005
6,Haryana,248574,Farrukhnagar,Municipality,122506
6,Haryana,248538,Fatehabad,"Notified Area Council",125050
6,Haryana,248582,"Ferozepur Jhirka",Municipality,122104
6,Haryana,248528,Ganaur,Municipality,131101
6,Haryana,248527,Gohana,"Notified Area Council",131301
6,Haryana,248576,Gurugram,"Municipal Corporations",122001
6,Haryana,289253,Ismailabad,Municipality,136129
6,Haryana,276399,"Jakhal Mandi",Municipality,125133
6,Haryana,248562,Jhajjar,"Notified Area Council",124507
6,Haryana,248534,Julana,Municipality,126101
6,Haryana,248540,Kalanwali,Municipality,125201
6,Haryana,248563,Kanina,Municipality,123021
6,Haryana,248509,Ladwa,Municipality,136132
6,Haryana,297117,Manesar,"Municipal Corporations",122050
6,Haryana,274458,Radaur,Municipality,135133
6,Haryana,248542,Rania,Municipality,125076
6,Haryana,248536,Ratia,Municipality,125051
6,Haryana,248569,Rewari,"Notified Area Council",123103
6,Haryana,248569,Rewari,"Notified Area Council",123303
6,Haryana,248541,Sirsa,"Notified Area Council",125055
6,Haryana,248529,Sonipat,"Municipal Corporations",131001
6,Haryana,248537,Tohana,"Notified Area Council",125120
7,Delhi,276400,"East Delhi Municipal Corporation","Municipal Corporations",110090
7,Delhi,276400,"East Delhi Municipal Corporation","Municipal Corporations",110096
7,Delhi,276447,"New Delhi Municipal Council","NCT Municipal Council",110005
7,Delhi,276401,"North Delhi Municipal Corporation","Municipal Corporations",110041
7,Delhi,276402,"South Delhi Municipal Corporation","Municipal Corporations",110045
7,Delhi,276402,"South Delhi Municipal Corporation","Municipal Corporations",110062
7,Delhi,276402,"South Delhi Municipal Corporation","Municipal Corporations",110097
7,Delhi,276402,"South Delhi Municipal Corporation","Municipal Corporations",110020
